Key;ID;ZONAL_ID;ZONAL_CODE;ZONAL_NAME;LOCALIDAD_ID;LOCALIDAD_CODE;LOCALIDAD_NAME;SITIO_ID;SITIO_CODE;SITIO_NAME;ELEMENTO_ID;ELEMENTO_SERIAL;Created;ELEMENTO_NAME;TIPOELEMENTO_ID;TIPOELEMENTO_NAME;MARCA_ID;MARCA_NAME;MODELO_ID;MODELO_NAME;Activo;FECHA_INGRESO;FECHA_BAJA;LATITUD;LONGITUD;REGION;PROVINCIA;COMUNA;ELEMENTO_RED_COR;EQUIPO;Updated;CANT_RESIDENCIAL_TEL;CANT_RESIDENCIAL_TV;CANT_RESIDENCIAL_INT;CANT_RESIDENCIAL_TOTAL;CANT_EMPRESA_EMPRESAS;CANT_EMPRESA_TELCOS;CANT_EMPRESA_TOTAL;SEVERIDAD;AVISO_SUBTEL;ESTADO;COMPONENTE;ID_FINAL;SITIO;LOCALIDAD
SER-24493;0379CC21;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;9024;0379CC21;9/11/2018 9:07;0379CC21;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379CC21;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62320;PCOU;MACUL
SER-23233;0379CCCF;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;35;NPAL;NPAL;5894;0379CCCF;9/11/2018 9:04;0379CCCF;;;14;ZHONE;314;2424A;true;27/9/2018;;33°36'41.36;70°34'53.22;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA CORDILLERA;PUENTE ALTO;0379CCCF;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;60754;NPAL;PUENTE ALTO
SER-24822;0379CD1F;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8726;0379CD1F;9/11/2018 9:08;0379CD1F;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379CD1F;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62731;PCOU;MACUL
SER-25633;0379CD33;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8705;0379CD33;9/11/2018 9:09;0379CD33;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379CD33;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63740;PCOU;MACUL
SER-24278;0379CD57;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;35;NPAL;NPAL;5848;0379CD57;9/11/2018 9:06;0379CD57;;;14;ZHONE;314;2424A;true;27/9/2018;;33°36'41.36;70°34'53.22;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA CORDILLERA;PUENTE ALTO;0379CD57;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62054;NPAL;PUENTE ALTO
SER-26275;0379CD75;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8711;0379CD75;9/11/2018 9:11;0379CD75;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379CD75;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;64534;PCOU;MACUL
SER-26236;0379CD7B;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7461;0379CD7B;9/11/2018 9:11;0379CD7B;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379CD7B;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;64488;MALT;PEÑALOLEN
SER-23413;0379CD87;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8952;0379CD87;9/11/2018 9:04;0379CD87;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379CD87;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;60976;PCOU;MACUL
SER-26083;0379CD95;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9555;0379CD95;9/11/2018 9:10;0379CD95;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379CD95;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;64289;QUIN;LAS CONDES
SER-23992;0379CDB5;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9628;0379CDB5;9/11/2018 9:06;0379CDB5;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379CDB5;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61683;QUIN;LAS CONDES
SER-25941;0379CDDB;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9551;0379CDDB;9/11/2018 9:10;0379CDDB;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379CDDB;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;64113;QUIN;LAS CONDES
SER-25905;0379CE11;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8955;0379CE11;9/11/2018 9:10;0379CE11;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379CE11;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;64075;PCOU;MACUL
SER-25107;0379CE1D;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9672;0379CE1D;9/11/2018 9:08;0379CE1D;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379CE1D;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63082;QUIN;LAS CONDES
SER-25648;0379CE4D;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9560;0379CE4D;9/11/2018 9:09;0379CE4D;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379CE4D;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63762;QUIN;LAS CONDES
SER-25178;0379CED7;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;35;NPAL;NPAL;5884;0379CED7;9/11/2018 9:08;0379CED7;;;14;ZHONE;314;2424A;true;27/9/2018;;33°36'41.36;70°34'53.22;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA CORDILLERA;PUENTE ALTO;0379CED7;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63169;NPAL;PUENTE ALTO
SER-25623;0379CEE7;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9540;0379CEE7;9/11/2018 9:09;0379CEE7;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379CEE7;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63722;QUIN;LAS CONDES
SER-24056;0379CEF5;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9668;0379CEF5;9/11/2018 9:06;0379CEF5;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379CEF5;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61769;QUIN;LAS CONDES
SER-23817;0379CEF9;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7436;0379CEF9;9/11/2018 9:05;0379CEF9;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379CEF9;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61469;MALT;PEÑALOLEN
SER-24369;0379CF1B;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;58;VIAL;VIAL;6314;0379CF1B;9/11/2018 9:07;0379CF1B;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LO BARNECHEA;0379CF1B;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62168;VIAL;LO BARNECHEA
SER-24086;0379CF2D;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9708;0379CF2D;9/11/2018 9:06;0379CF2D;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379CF2D;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61810;QUIN;LAS CONDES
SER-23782;0379CF37;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9549;0379CF37;9/11/2018 9:05;0379CF37;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379CF37;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61425;QUIN;LAS CONDES
SER-24850;0379CF3D;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8729;0379CF3D;9/11/2018 9:08;0379CF3D;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379CF3D;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62771;PCOU;MACUL
SER-25310;0379CF7D;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7460;0379CF7D;9/11/2018 9:09;0379CF7D;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379CF7D;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63330;MALT;PEÑALOLEN
SER-25652;0379CF9F;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;58;VIAL;VIAL;6264;0379CF9F;9/11/2018 9:09;0379CF9F;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LO BARNECHEA;0379CF9F;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63768;VIAL;LO BARNECHEA
SER-24211;0379CFD7;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8696;0379CFD7;9/11/2018 9:06;0379CFD7;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379CFD7;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61964;PCOU;MACUL
SER-23670;0379D15B;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;9085;0379D15B;9/11/2018 9:05;0379D15B;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379D15B;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61285;PCOU;MACUL
SER-25328;0379D1F9;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8938;0379D1F9;9/11/2018 9:09;0379D1F9;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379D1F9;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63358;PCOU;MACUL
SER-25251;0379D235;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9669;0379D235;9/11/2018 9:09;0379D235;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379D235;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63251;QUIN;LAS CONDES
SER-25308;0379D287;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;58;VIAL;VIAL;6333;0379D287;9/11/2018 9:09;0379D287;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LO BARNECHEA;0379D287;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63328;VIAL;LO BARNECHEA
SER-24350;0379D2FD;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9643;0379D2FD;9/11/2018 9:07;0379D2FD;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379D2FD;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62146;QUIN;LAS CONDES
SER-24446;0379D2FF;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9633;0379D2FF;9/11/2018 9:07;0379D2FF;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379D2FF;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62266;QUIN;LAS CONDES
SER-26133;0379D305;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;35;NPAL;NPAL;5962;0379D305;9/11/2018 9:10;0379D305;;;14;ZHONE;314;2424A;true;27/9/2018;;33°36'41.36;70°34'53.22;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA CORDILLERA;PUENTE ALTO;0379D305;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;64352;NPAL;PUENTE ALTO
SER-23724;0379D367;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7430;0379D367;9/11/2018 9:05;0379D367;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379D367;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61354;MALT;PEÑALOLEN
SER-26136;0379D385;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9558;0379D385;9/11/2018 9:10;0379D385;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379D385;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;64354;QUIN;LAS CONDES
SER-23120;0379D3F3;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;58;VIAL;VIAL;6336;0379D3F3;9/11/2018 9:04;0379D3F3;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LO BARNECHEA;0379D3F3;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;60615;VIAL;LO BARNECHEA
SER-25216;0379D417;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7788;0379D417;9/11/2018 9:08;0379D417;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379D417;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63206;MALT;PEÑALOLEN
SER-23863;0379D4E9;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8931;0379D4E9;9/11/2018 9:05;0379D4E9;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379D4E9;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61524;PCOU;MACUL
SER-24904;0379D525;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8896;0379D525;9/11/2018 9:08;0379D525;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379D525;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62837;PCOU;MACUL
SER-25262;0379D529;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9580;0379D529;9/11/2018 9:09;0379D529;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379D529;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63269;QUIN;LAS CONDES
SER-24180;0379D573;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9646;0379D573;9/11/2018 9:06;0379D573;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379D573;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61926;QUIN;LAS CONDES
SER-23467;0379D5D7;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9670;0379D5D7;9/11/2018 9:05;0379D5D7;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379D5D7;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61034;QUIN;LAS CONDES
SER-23414;0379D79B;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;25665;0379D79B;9/11/2018 9:04;0379D79B;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379D79B;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;60979;QUIN;LAS CONDES
SER-24385;0379D7B1;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8884;0379D7B1;9/11/2018 9:07;0379D7B1;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379D7B1;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62191;PCOU;MACUL
SER-26247;0379D7C1;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9553;0379D7C1;9/11/2018 9:11;0379D7C1;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379D7C1;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;64500;QUIN;LAS CONDES
SER-24950;0379D871;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9677;0379D871;9/11/2018 9:08;0379D871;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379D871;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62892;QUIN;LAS CONDES
SER-25996;0379D8A9;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8953;0379D8A9;9/11/2018 9:10;0379D8A9;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379D8A9;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;64182;PCOU;MACUL
SER-23080;0379DA07;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;58;VIAL;VIAL;6334;0379DA07;9/11/2018 9:04;0379DA07;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LO BARNECHEA;0379DA07;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;60565;VIAL;LO BARNECHEA
SER-23594;0379DA2D;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9671;0379DA2D;9/11/2018 9:05;0379DA2D;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379DA2D;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61194;QUIN;LAS CONDES
SER-23056;0379DA2F;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9585;0379DA2F;9/11/2018 9:04;0379DA2F;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379DA2F;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;60535;QUIN;LAS CONDES
SER-24249;0379DA49;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9673;0379DA49;9/11/2018 9:06;0379DA49;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379DA49;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62016;QUIN;LAS CONDES
SER-25175;0379DA83;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;58;VIAL;VIAL;6332;0379DA83;9/11/2018 9:08;0379DA83;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LO BARNECHEA;0379DA83;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63165;VIAL;LO BARNECHEA
SER-24922;0379DA9F;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7852;0379DA9F;9/11/2018 9:08;0379DA9F;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379DA9F;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62858;MALT;PEÑALOLEN
SER-23240;0379DAC7;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;58;VIAL;VIAL;6342;0379DAC7;9/11/2018 9:04;0379DAC7;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LO BARNECHEA;0379DAC7;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;60768;VIAL;LO BARNECHEA
SER-24613;0379DBD7;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8993;0379DBD7;9/11/2018 9:07;0379DBD7;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379DBD7;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62473;PCOU;MACUL
SER-25809;0379DD8D;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7709;0379DD8D;9/11/2018 9:10;0379DD8D;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379DD8D;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63961;MALT;PEÑALOLEN
SER-24019;0379DF27;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8972;0379DF27;9/11/2018 9:06;0379DF27;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379DF27;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61722;PCOU;MACUL
