ID;ZONAL_ID;ZONAL_CODE;ZONAL_NAME;LOCALIDAD_ID;LOCALIDAD_CODE;LOCALIDAD_NAME;SITIO_ID;SITIO_CODE;SITIO_NAME;ELEMENTO_ID;ELEMENTO_SERIAL;Created;ELEMENTO_NAME;TIPOELEMENTO_ID;TIPOELEMENTO_NAME;MARCA_ID;MARCA_NAME;MODELO_ID;MODELO_NAME;FLAG_ACTIVO;FECHA_INGRESO;FECHA_BAJA;LATITUD;LONGITUD;REGION;PROVINCIA;COMUNA;ELEMENTO_RED_COR;EQUIPO;Updated;CANT_RESIDENCIAL_TEL;CANT_RESIDENCIAL_TV;CANT_RESIDENCIAL_INT;CANT_RESIDENCIAL_TOTAL;CANT_EMPRESA_EMPRESAS;CANT_EMPRESA_TELCOS;CANT_EMPRESA_TOTAL;SEVERIDAD;AVISO_SUBTEL;ESTADO;CODI_EMPRESA_SSOT;CODIGO_SERVICIO;NOMBRE_SERVICIO;CODIGO_COMPONENTE;KEY_COMPONENTE;NOMBRE_COMPONENTE;ID_FINAL;
PM-ESPL-RECT-01;10;CY;COYHAIQUE;352;ESPL;EL ESPOLON;609;ESPL;EL ESPOLON;2895;PM-ESPL-RECT-01;;PM-ESPL-RECT-01;;;12;CHEROKEE;56;RECTIFICADOR GENERICO CHEROKEE;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE PALENA;FUTALEUF�;PM-ESPL-RECT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29744;SER-29296;(S) Rectificadores;66055;
PM-RENC-RECT-01;8;PM;PUERTO MONTT;353;RENC;RIO ENCUENTRO;611;RENC;RIO ENCUENTRO;2896;PM-RENC-RECT-01;;PM-RENC-RECT-01;;;12;CHEROKEE;56;RECTIFICADOR GENERICO CHEROKEE;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE PALENA;PALENA;PM-RENC-RECT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29744;SER-29296;(S) Rectificadores;66056;
CY-AMRL-RECT-01;10;CY;COYHAIQUE;277;AMRL;AMARILLO;2555;AMRL;AMARILLO;2899;CY-AMRL-RECT-01;;CY-AMRL-RECT-01;21;RECTIFICADOR;21;EATON;58;APS3-321;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE PALENA;CHAIT�N;CY-AMRL-RECT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29744;SER-29296;(S) Rectificadores;66059;
OS-HLLN-RECT-01;7;OS;OSORNO;259;HLLN;HUILLI;2369;HLLN;HUILLIN;4204;OS-HLLN-RECT-01;;OS-HLLN-RECT-01;;;21;EATON;89;APS6-321;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;OS-HLLN-RECT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29744;SER-29296;(S) Rectificadores;66958;
OS-CÿBJ-RECT-01;7;OS;OSORNO;76;OSRN;OSORNO;2241;CNBJ;CANAL BAJO;4207;OS-CÿBJ-RECT-01;;OS-CÿBJ-RECT-01;;;25;SIEMENS;61;RECTIFICADOR GENERICO SIEMENS;true;3/10/2018 23:51;;"40°36'04.32""";"73°04'06.96""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;OS-CÿBJ-RECT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29744;SER-29296;(S) Rectificadores;66961;
CY-MNHL-BBAT-01;10;CY;COYHAIQUE;364;LTPR;VILLA LA TAPERA;713;MNHL;MANIHUALES;2768;CY-MNHL-BBAT-01;;CY-MNHL-BBAT-01;;;29;BANCO BATERIAS GENERICO;95;CL-500;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE COYHAIQUE;LAGO VERDE;CY-MNHL-BBAT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29745;SER-9923;(S) Banco de Bater�as;65931;
PM-YATE-BBAT-01;8;PM;PUERTO MONTT;272;PUEL;PUELO;564;YATE;R/E YATES;3058;PM-YATE-BBAT-01;;PM-YATE-BBAT-01;;;30;HAZE;75;HZB 12-100 HAZE;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;COCHAM�;PM-YATE-BBAT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29745;SER-9923;(S) Banco de Bater�as;66085;
CY-VAMG-BBAT-01;10;CY;COYHAIQUE;342;VAMG;VILLA AMENGUAL;2885;VAMG;VILLA AMENGUAL;3146;CY-VAMG-BBAT-01;;CY-VAMG-BBAT-01;15;BATERIA;29;BANCO BATERIAS GENERICO;110;BA-100;true;3/10/2018 23:51;;"44°44'55.32""";"72°12'41.76""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE COYHAIQUE;LAGO VERDE;CY-VAMG-BBAT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29745;SER-9923;(S) Banco de Bater�as;66169;
PM-EMZN-BBAT-01;8;PM;PUERTO MONTT;341;EMZN;EL MANZANO;2891;EMZN;EL MANZANO;3147;PM-EMZN-BBAT-01;;PM-EMZN-BBAT-01;;;32;NORTH START;123;NSB.100.FT;true;3/10/2018 23:51;;"42°00'35.64""";"72°38'35.88""";REGI�N DE LOS LAGOS;PROVINCIA DE PALENA;HUALAIHUE;PM-EMZN-BBAT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29745;SER-9923;(S) Banco de Bater�as;66170;
PM-PICH-BBAT-01;8;PM;PUERTO MONTT;239;PICH;PICHIL;2233;PICH;PICHIL;3148;PM-PICH-BBAT-01;;PM-PICH-BBAT-01;;;32;NORTH START;123;NSB.100.FT;true;3/10/2018 23:51;;"42°00'05.40""";"72°35'44.16""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;PM-PICH-BBAT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29745;SER-9923;(S) Banco de Bater�as;66171;
PM-ESPL-BBAT-01;10;CY;COYHAIQUE;352;ESPL;EL ESPOLON;609;ESPL;EL ESPOLON;3151;PM-ESPL-BBAT-01;;PM-ESPL-BBAT-01;;;32;NORTH START;123;NSB.100.FT;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE PALENA;FUTALEUF�;PM-ESPL-BBAT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29745;SER-9923;(S) Banco de Bater�as;66174;
PM-RENC-BBAT-01;8;PM;PUERTO MONTT;353;RENC;RIO ENCUENTRO;611;RENC;RIO ENCUENTRO;3152;PM-RENC-BBAT-01;;PM-RENC-BBAT-01;;;32;NORTH START;123;NSB.100.FT;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE PALENA;PALENA;PM-RENC-BBAT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29745;SER-9923;(S) Banco de Bater�as;66175;
CY-AMRL-BBAT-01;10;CY;COYHAIQUE;277;AMRL;AMARILLO;2555;AMRL;AMARILLO;3155;CY-AMRL-BBAT-01;;CY-AMRL-BBAT-01;15;BATERIA;31;NARADA;81;12NDF100-NARADA;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE PALENA;CHAIT�N;CY-AMRL-BBAT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29745;SER-9923;(S) Banco de Bater�as;66178;
CH-CHLL-BBAT-03;2;CH;CHILLAN;38;CH;CHILLAN;46;CHLL;CHILLAN TELSUR;3738;CH-CHLL-BBAT-03;;CH-CHLL-BBAT-03;15;BATERIA;31;NARADA;83;12NDT200-NARADA;true;3/10/2018 23:51;;"36°36'03.25""";"72°05'54.12""";REGI�N DE �UBLE;PROVINCIA DIGUILL�N;CHILL�N;CH-CHLL-BBAT-03;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29745;SER-9923;(S) Banco de Bater�as;66493;
OS-HLLN-BBAT-01;7;OS;OSORNO;259;HLLN;HUILLI;2369;HLLN;HUILLIN;4124;OS-HLLN-BBAT-01;;OS-HLLN-BBAT-01;;;31;NARADA;79;CCB12FM-200;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;OS-HLLN-BBAT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29745;SER-9923;(S) Banco de Bater�as;66879;
OS-CÿBJ-BBAT-01;7;OS;OSORNO;76;OSRN;OSORNO;2241;CNBJ;CANAL BAJO;4127;OS-CÿBJ-BBAT-01;;OS-CÿBJ-BBAT-01;;;31;NARADA;81;12NDF100-NARADA;true;3/10/2018 23:51;;"40°36'04.32""";"73°04'06.96""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;OS-CÿBJ-BBAT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29745;SER-9923;(S) Banco de Bater�as;66882;
CY-MNHL-EAIR-01;10;CY;COYHAIQUE;364;LTPR;VILLA LA TAPERA;713;MNHL;MANIHUALES;4468;CY-MNHL-EAIR-01;;CY-MNHL-EAIR-01;;;52;MIDEA;175;MIDEA SPLIT;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE COYHAIQUE;LAGO VERDE;CY-MNHL-EAIR-01;;;;;;;;;;;;INGRESADO;1;3402;Ener - Clima;29756;SER-29282;(S) Equipo Split;67022;
CY-CHTV-EAIR-01;10;CY;COYHAIQUE;87;CHTN;CHAITEN;73;CHTV;CHAITEN VIEJO;4500;CY-CHTV-EAIR-01;;CY-CHTV-EAIR-01;21;RECTIFICADOR;52;MIDEA;175;MIDEA SPLIT;true;3/10/2018 23:51;;"42°54'27.00""";"72°42'24.48""";REGI�N DE LOS LAGOS;PROVINCIA DE PALENA;CHAIT�N;CY-CHTV-EAIR-01;;;;;;;;;;;;INGRESADO;1;3402;Ener - Clima;29756;SER-29282;(S) Equipo Split;67054;
PM-HUIT-EAIR-01;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;4510;PM-HUIT-EAIR-01;;PM-HUIT-EAIR-01;;;52;MIDEA;175;MIDEA SPLIT;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;PM-HUIT-EAIR-01;;;;;;;;;;;;INGRESADO;1;3402;Ener - Clima;29756;SER-29282;(S) Equipo Split;67064;
8317-RSCH;6;VA;VALDIVIA;127;VLDV;VALDIVIA;2106;RSCH;RENE SCHNEIDER;10551387;8317-RSCH;;8317-RSCH;6;MSAN;83;FIBERHOME;239;AN5116;true;26/9/2019 17:56;;"39°50'44.52""";"73°12'56.16""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;8317-RSCH;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);77795;
CAT210.109.16.39;6;VA;VALDIVIA;121;PLLC;PAILLACO;2087;PLLCF;FCA - CENTRAL PAILLACO;10092207;CAT210.109.16.39;;CAT210.109.16.39;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;2/10/2019 13:57;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;PAILLACO;CAT210.109.16.39;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77835;
FCECDA58A524;5;TE;TEMUCO;108;TE;TEMUCO;34;TE-LBRZ-138;138;10552929;FCECDA58A524;;FCECDA58A524;;;2;UBIQUITI;13;NANOSTATIONM5;true;4/10/2019 17:57;;;;REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;TEMUCO;FCECDA58A524;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;77875;
MDI1036224220;3;CP;CONCEPCION;51;CP;CONCEPCION;49;PCVI;PAICAVI;10553505;MDI1036224220;;MDI1036224220;25;ONT;14;ZHONE;437;2426A1;true;8/10/2019 22:45;;"36°48'02.02""";"73°03'30.94""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CONCEPCI�N;MDI1036224220;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77895;
MDI1010333134;6;VA;VALDIVIA;127;VLDV;VALDIVIA;2106;RSCH;RENE SCHNEIDER;10553514;MDI1010333134;;MDI1010333134;25;ONT;14;ZHONE;306;2426A;true;8/10/2019 22:45;;"39°50'44.52""";"73°12'56.16""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;MDI1010333134;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77896;
ZNTS03A241B3;3;CP;CONCEPCION;51;CP;CONCEPCION;47;CAST;CASTELLON;10093874;ZNTS03A241B3;;ZNTS03A241B3;;;14;ZHONE;437;2426A1;true;11/10/2019 22:45;;"36°49'11.71""";"73°03'03.76""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CONCEPCI�N;ZNTS03A241B3;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77915;
MDI10168192250;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;61;LPLM;LA PALOMA;10554070;MDI10168192250;;MDI10168192250;25;ONT;14;ZHONE;306;2426A;true;11/10/2019 22:45;;"41°27'15.84""";"72°54'52.56""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;MDI10168192250;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77916;
MDI1019913038;9;CE;CHILOE;41;CSTR;CASTRO;44;CSTR;CENTRAL CASTRO;10094840;MDI1019913038;;MDI1019913038;25;ONT;14;ZHONE;437;2426A1;true;17/10/2019 22:47;;"42°28'50.16""";"73°45'55.80""";REGI�N DE LOS LAGOS;PROVINCIA DE CHILO�;CASTRO;MDI1019913038;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77955;
8016-TOME;3;CP;CONCEPCION;297;TOME;TOME;10000007;TOME;TOME;10094892;8016-TOME;;8016-TOME;6;MSAN;83;FIBERHOME;239;AN5116;true;18/10/2019 2:47;;"00°00'00.00""";"00°00'00.00""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;TOM�;8016-TOME;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);77975;
MDI106817777;5;TE;TEMUCO;108;TE;TEMUCO;68;VTRT;VTR TEL;10095476;MDI106817777;;MDI106817777;25;ONT;14;ZHONE;306;2426A;true;22/10/2019 18:48;;"38°44'20.45""";"72°35'20.37""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;TEMUCO;MDI106817777;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77995;
MDI1022912846;10;CY;COYHAIQUE;61;MNHL;MANIHUALES;3120;MNHL;MANIHUALES;10555897;MDI1022912846;;MDI1022912846;25;ONT;14;ZHONE;437;2426A1;true;23/10/2019 22:48;;"00°00'00.00""";"00°00'00.00""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE AIS�N;AIS�N;MDI1022912846;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78015;
MDI10716434;5;TE;TEMUCO;176;VLRC;VILLARRICA;10450002;MLCO;MLCO;10556134;MDI10716434;;MDI10716434;25;ONT;83;FIBERHOME;429;AN5506-04-F1;true;24/10/2019 22:48;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;TEMUCO;MDI10716434;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78055;
MDI1013380216;7;OS;OSORNO;76;OSRN;OSORNO;59;RAHU;RAHUE;10556727;MDI1013380216;;MDI1013380216;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;28/10/2019 22:49;;"40°34'42.96""";"73°06'56.88""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;MDI1013380216;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78075;
MDI10102112145;6;VA;VALDIVIA;126;SJMQ;SAN JOSE DE LA MARIQUINA;454;SJMQF;FCA - CENTRAL SAN JOSE DE LA MARIQUINA;10097049;MDI10102112145;;MDI10102112145;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;2/11/2019 14:50;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;MARIQUINA;MDI10102112145;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78095;
8410-POCT;7;OS;OSORNO;77;POCT;PTO. OCTAY;2229;POCT;PUERTO OCTAY;10557668;8410-POCT;;8410-POCT;6;MSAN;83;FIBERHOME;239;AN5116;true;5/11/2019 22:51;;"40°57'24.40""";"72°53'09.50""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;PUERTO OCTAY;8410-POCT;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);78115;
10.134.34.45_DUPLICADO;7;OS;OSORNO;76;OSRN;OSORNO;57;OSRN;OSORNO;10558035;10.134.34.45_DUPLICADO;;10.134.34.45_DUPLICADO;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;7/11/2019 18:52;;"40°34'14.88""";"73°08'04.56""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;10.134.34.45_DUPLICADO;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78135;
MDI10197160169;9;CE;CHILOE;48;QELL;QUELLON;2566;QLLN;QUELLON;10558041;MDI10197160169;;MDI10197160169;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;7/11/2019 18:52;;"43°07'09.48""";"73°37'04.08""";REGI�N DE LOS LAGOS;PROVINCIA DE CHILO�;QUELL�N;MDI10197160169;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78136;
MDI10132409;7;OS;OSORNO;75;LGRN;LAGO RANCO;2342;LGRN;LAGO RANCO;10558044;MDI10132409;;MDI10132409;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;7/11/2019 18:52;;"40°19'23.88""";"72°28'51.24""";REGI�N DE LOS R�OS;PROVINCIA DE RANCO;LAGO RANCO;MDI10132409;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78137;
MDI1069193121;5;TE;TEMUCO;108;TE;TEMUCO;67;VCTR;VICTORIA;10098452;MDI1069193121;;MDI1069193121;25;ONT;83;FIBERHOME;429;AN5506-04-F1;true;11/11/2019 18:52;;"38°44'54.44""";"72°36'51.58""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;TEMUCO;MDI1069193121;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78156;
MDI1016832107;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;63;PMTT;CENTRAL PUERTO MONTT;10098565;MDI1016832107;;MDI1016832107;25;ONT;14;ZHONE;437;2426A1;true;12/11/2019 14:53;;"41°28'13.80""";"72°56'28.68""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;MDI1016832107;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78175;
9994-LABO;6;VA;VALDIVIA;127;VLDV;VALDIVIA;2866;LAB1;LABORATORIO VLD2;10098623;9994-LABO;;9994-LABO;6;MSAN;83;FIBERHOME;240;AN5516;true;12/11/2019 18:53;;"39°49'29.77""";"73°13'50.34""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;9994-LABO;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);78195;
10.169.96.25_IPDUPLICADA;8;PM;PUERTO MONTT;84;CLBC;CALBUCO;2560;CLBC;CALBUCO;10099125;10.169.96.25_IPDUPLICADA;;10.169.96.25_IPDUPLICADA;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;14/11/2019 22:53;;"41°46'18.48""";"73°07'38.64""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;10.169.96.25_IPDUPLICADA;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78215;
MDI1016816193;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;2391;EGNA;EGANA;10559431;MDI1016816193;;MDI1016816193;25;ONT;14;ZHONE;437;2426A1;true;15/11/2019 18:53;;"41°28'09.48""";"72°55'19.20""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;MDI1016816193;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78235;
TV00038026;7;OS;OSORNO;74;LUNN;LA UNION;56;LUNN;LA UNION;10099362;TV00038026;;TV00038026;;;14;ZHONE;298;2426;true;15/11/2019 22:53;;"40°17'50.64""";"73°05'00.60""";REGI�N DE LOS R�OS;PROVINCIA DE RANCO;LA UNI�N;TV00038026;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78255;
18E829C689FB;6;VA;VALDIVIA;117;MAFI;MAFIL;2923;FDT-2012-04-E-14-08-04;FDT-2012-04-E-14-08-04;10099624;18E829C689FB;;18E829C689FB;2;ANTENA;2;UBIQUITI;154;UNIFI AP OUTDOOR;true;18/11/2019 18:54;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;MAFIL;18E829C689FB;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;78275;
MDI10133153;7;OS;OSORNO;76;OSRN;OSORNO;59;RAHU;RAHUE;10559999;MDI10133153;;MDI10133153;25;ONT;14;ZHONE;437;2426A1;true;19/11/2019 18:54;;"40°34'42.96""";"73°06'56.88""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;MDI10133153;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78296;
MDI1010019363;6;VA;VALDIVIA;127;VLDV;VALDIVIA;69;ITJA;ISLA TEJA;10100049;MDI1010019363;;MDI1010019363;25;ONT;14;ZHONE;437;2426A1;true;20/11/2019 18:54;;"39°48'37.08""";"73°15'15.48""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;MDI1010019363;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78315;
788A203673B3;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;80;PMTT-PSUR-402;402;10560527;788A203673B3;;788A203673B3;;;2;UBIQUITI;13;NANOSTATIONM5;true;22/11/2019 18:55;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;788A203673B3;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;78335;
MDI102035230;2;CH;CHILLAN;38;CH;CHILLAN;46;CHLL;CHILLAN TELSUR;10100685;MDI102035230;;MDI102035230;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;23/11/2019 22:55;;"36°36'03.25""";"72°05'54.12""";REGI�N DE �UBLE;PROVINCIA DIGUILL�N;CHILL�N;MDI102035230;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78355;
MDI10417237;4;LA;LOS ANGELES;52;LANG;LOS ANGELES;2821;LANG;CENTRAL TELSUR;10560899;MDI10417237;;MDI10417237;25;ONT;14;ZHONE;437;2426A1;true;25/11/2019 18:57;;"37°28'44.04""";"72°21'02.16""";REGI�N DEL BIOB�O;PROVINCIA DE BIOB�O;LOS �NGELES;MDI10417237;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78375;
FCECDA0E75D7;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;80;PMTT-PSUR-402;402;10561192;FCECDA0E75D7;;FCECDA0E75D7;;;2;UBIQUITI;13;NANOSTATIONM5;true;26/11/2019 19:07;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;FCECDA0E75D7;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;78395;
MDI1016996173;8;PM;PUERTO MONTT;84;CLBC;CALBUCO;2560;CLBC;CALBUCO;10561219;MDI1016996173;;MDI1016996173;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;26/11/2019 19:07;;"41°46'18.48""";"73°07'38.64""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;MDI1016996173;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78396;
MDI101968126;9;CE;CHILOE;41;CSTR;CASTRO;44;CSTR;CENTRAL CASTRO;10101101;MDI101968126;;MDI101968126;25;ONT;14;ZHONE;437;2426A1;true;26/11/2019 23:07;;"42°28'50.16""";"73°45'55.80""";REGI�N DE LOS LAGOS;PROVINCIA DE CHILO�;CASTRO;MDI101968126;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78397;
MDI10205182;2;CH;CHILLAN;38;CH;CHILLAN;46;CHLL;CHILLAN TELSUR;10561777;MDI10205182;;MDI10205182;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;28/11/2019 23:10;;"36°36'03.25""";"72°05'54.12""";REGI�N DE �UBLE;PROVINCIA DIGUILL�N;CHILL�N;MDI10205182;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;78415;
